Array 	 Signal 	 Distance 	 Angle 	 Channel 	 Pnoise[W] 	 Psignal[W] 	 SNR_FAC 	 SNR_DB[db]
A4 	 SX 	 60 	 67,5 	 4 	 1.2053251008699633e-05 	 3.0312188841954183e-05 	 2.5148558525891365 	 9.22215486835229
A4 	 SX 	 60 	 67,5 	 5 	 1.240856737284913e-05 	 5.6187812999478085e-05 	 4.528146667633945 	 15.1031273163821
A4 	 SX 	 60 	 67,5 	 6 	 1.2609594633747002e-05 	 3.8772592162889735e-05 	 3.0748484220993766 	 11.232556064172915
A4 	 SX 	 60 	 67,5 	 7 	 1.4264102826820268e-05 	 9.816751690809735e-05 	 6.882137495778324 	 19.28929286219349
A4 	 SX 	 60 	 90 	 average 	 7.902495688983947e-06 	 9.75168936732489e-05 	 12.166904431409918 	 24.58225211296234
A4 	 SX 	 60 	 90 	 1 	 7.44226178392088e-06 	 5.547946484749898e-05 	 7.454651080315827 	 20.088381436761583
A4 	 SX 	 60 	 90 	 2 	 8.065414604236676e-06 	 9.895188050740888e-05 	 12.268666319451267 	 25.07048558393904
A4 	 SX 	 60 	 90 	 3 	 7.970107314649339e-06 	 9.184387159265749e-05 	 11.523542653415124 	 24.443921299903877
A4 	 SX 	 60 	 90 	 4 	 7.5516387619229755e-06 	 7.16384046930613e-05 	 9.486471341065451 	 22.49866714294503
A4 	 SX 	 60 	 90 	 5 	 7.272838334966934e-06 	 6.217072694675999e-05 	 8.548344412916562 	 21.457376282826228
A4 	 SX 	 60 	 90 	 6 	 8.102681873376181e-06 	 0.00011596091860075785 	 14.311424342325795 	 26.61058123368829
A4 	 SX 	 60 	 90 	 7 	 8.654249403310542e-06 	 0.00015306510187783356 	 17.686698723898683 	 28.72812872548248
A4 	 SX 	 80 	 00 	 average 	 4.105941751325333e-06 	 4.970802680304275e-05 	 12.167543267174924 	 24.153940782809983
A4 	 SX 	 80 	 00 	 1 	 4.116245259398786e-06 	 6.426922905397562e-05 	 15.61355677415653 	 27.48139560857162
A4 	 SX 	 80 	 00 	 2 	 4.5783341912005705e-06 	 6.201689924475088e-05 	 13.545734464719859 	 26.060716981142274
A4 	 SX 	 80 	 00 	 3 	 3.82252713045262e-06 	 3.670081542024819e-05 	 9.601191611660974 	 22.61887216985454
A4 	 SX 	 80 	 00 	 4 	 3.9800820147541435e-06 	 5.286752401199791e-05 	 13.283023770871623 	 25.864868117197673
A4 	 SX 	 80 	 00 	 5 	 3.840448963485737e-06 	 8.908285275469478e-05 	 23.195947557610502 	 31.439775891740158
A4 	 SX 	 80 	 00 	 6 	 3.8120508201941046e-06 	 2.476596890543699e-05 	 6.496757276750035 	 18.71303171919317
A4 	 SX 	 80 	 00 	 7 	 4.457208978145956e-06 	 3.6828321578650705e-05 	 8.262641881774636 	 21.117443768033986
A4 	 SX 	 80 	 22,5 	 average 	 1.1267416198568425e-05 	 3.6021324803081755e-05 	 3.221141223191793 	 11.062148333076266
A4 	 SX 	 80 	 22,5 	 1 	 9.91509600567823e-06 	 4.1580356980949634e-05 	 4.19364138855914 	 14.33569422996319
A4 	 SX 	 80 	 22,5 	 2 	 1.1756523390008216e-05 	 2.4657251700777054e-05 	 2.097325109031219 	 7.40662775206447
A4 	 SX 	 80 	 22,5 	 3 	 1.0891183229073796e-05 	 3.539766476278666e-05 	 3.250121131769531 	 11.786922669607897
A4 	 SX 	 80 	 22,5 	 4 	 1.0551886838482697e-05 	 1.7363025114361294e-05 	 1.6454900796546073 	 4.980382606104362
A4 	 SX 	 80 	 22,5 	 5 	 1.1019755427630273e-05 	 5.84821201210526e-05 	 5.307025233465531 	 16.69031458585826
A4 	 SX 	 80 	 22,5 	 6 	 1.2242000693033617e-05 	 3.2071984980056677e-05 	 2.61983198533124 	 9.631101879805664
A4 	 SX 	 80 	 22,5 	 7 	 1.152287104620497e-05 	 4.575452525766064e-05 	 3.9707573810547663 	 13.789568525879801
A4 	 SX 	 80 	 45 	 average 	 6.487274710690199e-06 	 4.8722940144724154e-05 	 7.5010070889661264 	 19.645563693828905
A4 	 SX 	 80 	 45 	 1 	 5.790732841390193e-06 	 4.1116968368543383e-05 	 7.100477520678083 	 19.6016203821919
A4 	 SX 	 80 	 45 	 2 	 6.7314744177201225e-06 	 6.029196919320672e-05 	 8.95672559261199 	 21.92404712941592
A4 	 SX 	 80 	 45 	 3 	 6.902919167642481e-06 	 6.761891410251292e-05 	 9.795698379241847 	 22.819433484200836
A4 	 SX 	 80 	 45 	 4 	 6.734646122200237e-06 	 4.664855252933823e-05 	 6.926652370874382 	 19.35376633123226
A4 	 SX 	 80 	 45 	 5 	 6.273311333077064e-06 	 2.4660790423931373e-05 	 3.9310643318311507 	 13.689102115643106
A4 	 SX 	 80 	 45 	 6 	 5.94063350156427e-06 	 4.0803220138829605e-05 	 6.868496453801673 	 19.269452254841866
A4 	 SX 	 80 	 45 	 7 	 7.149386545568216e-06 	 3.6075610788056426e-05 	 5.045972903845727 	 16.185904803760153
A4 	 SX 	 80 	 67,5 	 average 	 1.0740701832936222e-05 	 6.348216144446862e-05 	 5.93251084332811 	 17.70757170379436
A4 	 SX 	 80 	 67,5 	 1 	 1.0454895456614845e-05 	 7.055605292033506e-05 	 6.748613911360923 	 19.09337137332918
A4 	 SX 	 80 	 67,5 	 2 	 1.0137989998890215e-05 	 6.225330740739318e-05 	 6.140596648271296 	 18.149219114235184
A4 	 SX 	 80 	 67,5 	 3 	 1.0562231897735279e-05 	 6.621960029930726e-05 	 6.269470405540505 	 18.356918862513993
A4 	 SX 	 80 	 67,5 	 4 	 9.720081819620005e-06 	 5.0111926460519475e-05 	 5.155504592499257 	 16.400649967715573
A4 	 SX 	 80 	 67,5 	 5 	 1.0581921470674818e-05 	 6.704551409074547e-05 	 6.335854435940161 	 18.462246801226094
A4 	 SX 	 80 	 67,5 	 6 	 1.0936107532538046e-05 	 7.638521713946016e-05 	 6.984680510153389 	 19.43719252243145
A4 	 SX 	 80 	 67,5 	 7 	 1.2143641745433053e-05 	 5.4486304551092054e-05 	 4.486817520912383 	 15.011436577720314
A4 	 SX 	 80 	 90 	 average 	 1.1816945522281083e-05 	 3.526346943161643e-05 	 2.9839926339888194 	 10.312826451485133
A4 	 SX 	 80 	 90 	 1 	 1.2345610783454119e-05 	 1.4951414687368557e-05 	 1.211071282711002 	 1.915053255231752
A4 	 SX 	 80 	 90 	 2 	 1.2759791722639552e-05 	 4.904761650777846e-05 	 3.8439198361485665 	 13.464926366108232
A4 	 SX 	 80 	 90 	 3 	 1.1876151605640345e-05 	 3.0150720577778775e-05 	 2.538761846342487 	 9.316765001122992
A4 	 SX 	 80 	 90 	 4 	 1.0681091118177853e-05 	 3.779080217027515e-05 	 3.5381031537087093 	 12.63590751250586
A4 	 SX 	 80 	 90 	 5 	 1.1602775282880185e-05 	 2.4705741243168768e-05 	 2.1292958486942273 	 7.5579133759775186
A4 	 SX 	 80 	 90 	 6 	 1.1282213858940308e-05 	 3.622459763211288e-05 	 3.2107703403802796 	 11.665108897778664
A4 	 SX 	 80 	 90 	 7 	 1.2435106737197716e-05 	 5.279352518642845e-05 	 4.245522479393339 	 14.458648933186227
A5 	 CH 	 10 	 00 	 average 	 7.416390598272183e-06 	 0.00044796494955199803 	 61.68989052386647 	 40.81352939045388
A5 	 CH 	 10 	 00 	 1 	 7.5702121553655075e-06 	 0.0007225561775458302 	 95.44728241647853 	 45.585740784880606
A5 	 CH 	 10 	 00 	 2 	 9.483884346210479e-06 	 0.0007634570590824861 	 80.50046069863181 	 43.88262907372513
A5 	 CH 	 10 	 00 	 3 	 8.523775507505573e-06 	 0.00045383575406041923 	 53.24351323668674 	 39.748759800178
A5 	 CH 	 10 	 00 	 4 	 8.119898441240018e-06 	 0.00036899277435048955 	 45.44302826208001 	 38.16459415283893
A5 	 CH 	 10 	 00 	 5 	 7.888609180875555e-06 	 0.00048087285833694696 	 60.95787575618938 	 41.10183064252034
A5 	 CH 	 10 	 00 	 6 	 8.37393372973782e-06 	 0.0003398453003634412 	 40.58371027663738 	 37.0336676138215
A5 	 CH 	 10 	 00 	 7 	 8.578906090099382e-06 	 0.00039797100170931444 	 46.38948107481896 	 38.3707273255793
A5 	 CH 	 10 	 10 	 average 	 1.4915125352222463e-05 	 0.0005734886203068748 	 40.223410758629505 	 36.17483593631129
A5 	 CH 	 10 	 10 	 1 	 1.68132011845407e-05 	 0.001359182768883802 	 80.8402132327742 	 43.92474530245625
A5 	 CH 	 10 	 10 	 2 	 1.9801525581119762e-05 	 0.0006194787568461581 	 31.284395452682443 	 34.43119425392192
A5 	 CH 	 10 	 10 	 3 	 1.850190651703227e-05 	 0.000515982805657804 	 27.88808846173807 	 33.28199660808566
A5 	 CH 	 10 	 10 	 4 	 1.666117858280218e-05 	 0.00045689179277555274 	 27.422537397634077 	 33.11365208059704
A5 	 CH 	 10 	 10 	 5 	 1.5448393660942303e-05 	 0.0006778724553381523 	 43.87980201799209 	 37.814541235005905
A5 	 CH 	 10 	 10 	 6 	 1.5428283513930718e-05 	 0.0004049360038545545 	 26.246341888190226 	 32.67526622686221
A5 	 CH 	 10 	 10 	 7 	 1.5353493648541024e-05 	 0.0004843995834609591 	 31.549795411351834 	 34.51567104381469
A5 	 CH 	 10 	 25 	 average 	 8.32185965532932e-06 	 0.000947433399563234 	 114.67683038549133 	 46.61212448007903
A5 	 CH 	 10 	 25 	 1 	 8.559655147649783e-06 	 0.0013565352213331847 	 158.48012541786187 	 50.65629193769727
A5 	 CH 	 10 	 25 	 2 	 9.770052595401756e-06 	 0.0011801495570739182 	 120.7925490216247 	 47.94074603313844
A5 	 CH 	 10 	 25 	 3 	 1.071615905170456e-05 	 0.0007376165370996485 	 68.83217517962463 	 42.316712981138195
A5 	 CH 	 10 	 25 	 4 	 9.871984883272033e-06 	 0.0005272574904632277 	 53.40947101293273 	 39.77988090032508
A5 	 CH 	 10 	 25 	 5 	 9.613739540611085e-06 	 0.0011305239590199288 	 117.59461073854602 	 47.67243207361255
A5 	 CH 	 10 	 25 	 6 	 8.904635268967223e-06 	 0.0008429954359973721 	 94.6692829671781 	 45.503895860884356
A5 	 CH 	 10 	 25 	 7 	 8.335536119478736e-06 	 0.001726919913020616 	 207.17562593065813 	 53.33566867995937
A5 	 CH 	 20 	 00 	 average 	 6.631516996371396e-06 	 0.00023808498300535548 	 35.056087818957764 	 35.17933932376255
A5 	 CH 	 20 	 00 	 1 	 7.432988673070622e-06 	 0.00025701342352588163 	 34.57740013206659 	 35.43200293277911
A5 	 CH 	 20 	 00 	 2 	 8.10769351473426e-06 	 0.0003511669975370921 	 43.31281108479371 	 37.68448459257228
A5 	 CH 	 20 	 00 	 3 	 8.092902397050928e-06 	 0.00043282903729795544 	 53.48254755372798 	 39.79355386733607
A5 	 CH 	 20 	 00 	 4 	 7.457671191809408e-06 	 0.00013731803455928871 	 18.41299127133709 	 29.13056462836043
A5 	 CH 	 20 	 00 	 5 	 7.326458646296386e-06 	 0.00022975221189833263 	 31.359245030950273 	 34.455091209242504
A5 	 CH 	 20 	 00 	 6 	 6.526488628502989e-06 	 0.00020963439006546508 	 32.120547816468026 	 34.694959442403444
A5 	 CH 	 20 	 00 	 7 	 7.434605173778182e-06 	 0.0002658023264668742 	 35.75204335051413 	 35.76607424164375
A5 	 CH 	 20 	 10 	 average 	 1.2135978506211713e-05 	 0.00042518282896083126 	 34.83561761133965 	 35.14638597988588
A5 	 CH 	 20 	 10 	 1 	 1.3276974089082058e-05 	 0.0006416047149826631 	 48.32461904932604 	 38.77941141966086
A5 	 CH 	 20 	 10 	 2 	 1.534598797279775e-05 	 0.0004600121140105211 	 29.97605073234367 	 34.00398753922022
A5 	 CH 	 20 	 10 	 3 	 1.4868378292739867e-05 	 0.0006834220091822171 	 45.96479829383462 	 38.27875849050561
A5 	 CH 	 20 	 10 	 4 	 1.3317796443712149e-05 	 0.0003279549715907858 	 24.625317932804577 	 32.037750979516424
A5 	 CH 	 20 	 10 	 5 	 1.344322820139765e-05 	 0.00036521243434126224 	 27.16701887893953 	 33.02003696363604
A5 	 CH 	 20 	 10 	 6 	 1.2508123554556224e-05 	 0.00030007965981630297 	 23.990781551481845 	 31.776696545402796
A5 	 CH 	 20 	 10 	 7 	 1.3218239998388655e-05 	 0.0005850509037700244 	 44.26087768427143 	 37.90101164617689
A5 	 CH 	 20 	 25 	 average 	 9.874444143996775e-06 	 0.0005316044598118427 	 52.78891270000826 	 39.47064125818525
A5 	 CH 	 20 	 25 	 1 	 1.0975854961805973e-05 	 0.0005924889762752527 	 53.981122959168935 	 39.886344106185454
A5 	 CH 	 20 	 25 	 2 	 1.118797792232349e-05 	 0.000533298023089315 	 47.6670607317896 	 38.64240608658106
A5 	 CH 	 20 	 25 	 3 	 1.1551139276539922e-05 	 0.0005078620905351504 	 43.966406981742985 	 37.83425864633084
A5 	 CH 	 20 	 25 	 4 	 1.2187887367097073e-05 	 0.0005777653017679927 	 47.4048770197657 	 38.587251141205016
A5 	 CH 	 20 	 25 	 5 	 1.0669820021342247e-05 	 0.0005725382056011196 	 53.659593550397595 	 39.82660270432779
A5 	 CH 	 20 	 25 	 6 	 1.0119973628430168e-05 	 0.0005119812630180267 	 50.591165729889966 	 39.23776970732376
A5 	 CH 	 20 	 25 	 7 	 1.1114920917826959e-05 	 0.0009050933451017625 	 81.43047996410886 	 43.99749649654336
A5 	 CH 	 40 	 00 	 average 	 1.252969687808849e-05 	 0.00010453287865890577 	 8.345751260858885 	 21.034426907992184
A5 	 CH 	 40 	 00 	 1 	 1.4024492893915561e-05 	 0.00017719928707792546 	 12.634987119912354 	 25.3646972144212
A5 	 CH 	 40 	 00 	 2 	 1.563201820553144e-05 	 0.00013806971573870533 	 8.83249455849846 	 21.784374841738106
A5 	 CH 	 40 	 00 	 3 	 1.4861910215844757e-05 	 0.00011250844475697165 	 7.57025463907209 	 20.242267048059517
A5 	 CH 	 40 	 00 	 4 	 1.3940554376384395e-05 	 9.501410634901435e-05 	 6.815661973240485 	 19.192231951693717
A5 	 CH 	 40 	 00 	 5 	 1.35217343420057e-05 	 9.708505498601751e-05 	 7.179926223252271 	 19.712891076942874
A5 	 CH 	 40 	 00 	 6 	 1.331864347981615e-05 	 0.00010733078414317467 	 8.058687381025702 	 20.867506873039204
A5 	 CH 	 40 	 00 	 7 	 1.3789610300984931e-05 	 9.932567911070815e-05 	 7.202935901938705 	 19.744887070669517
A5 	 CH 	 40 	 10 	 average 	 5.24573118794573e-06 	 0.00016396769336309139 	 30.760358246558727 	 33.73661265477114
A5 	 CH 	 40 	 10 	 1 	 6.104862508599242e-06 	 0.00031397206166146644 	 51.429833385962255 	 39.402184201541665
A5 	 CH 	 40 	 10 	 2 	 6.717824497482145e-06 	 0.00013899752257421103 	 20.690853508648164 	 30.29691743137059
A5 	 CH 	 40 	 10 	 3 	 6.440519972173145e-06 	 0.00017129229426910382 	 26.59603494891528 	 32.80762142605945
A5 	 CH 	 40 	 10 	 4 	 5.759610501354686e-06 	 0.00013915686413250113 	 24.1608115860909 	 31.84731964641935
A5 	 CH 	 40 	 10 	 5 	 5.2646468502329475e-06 	 0.00016747829921053535 	 31.81187722081014 	 34.59839717563052
A5 	 CH 	 40 	 10 	 6 	 5.5476562649112414e-06 	 0.00011756630209181697 	 21.19206678961353 	 30.536269036075694
A5 	 CH 	 40 	 10 	 7 	 5.596979227999193e-06 	 0.00024961222571336013 	 44.59766876829941 	 37.97681587890835
A5 	 CH 	 40 	 25 	 average 	 1.3409129097066424e-05 	 0.00015532191479515435 	 12.069006387568354 	 24.416146745614512
A5 	 CH 	 40 	 25 	 1 	 1.3841438332436054e-05 	 0.00029208345996861496 	 21.10210318852095 	 30.49372712695668
A5 	 CH 	 40 	 25 	 2 	 1.576684823885609e-05 	 0.0001644961003241533 	 10.433036319761504 	 23.44977340718295
A5 	 CH 	 40 	 25 	 3 	 1.7025911663478593e-05 	 0.00012526614498993736 	 7.357382527635175 	 19.957042346555436
A5 	 CH 	 40 	 25 	 4 	 1.4878817743512345e-05 	 0.0001612149462724692 	 10.83519867314486 	 23.82799971058781
A5 	 CH 	 40 	 25 	 5 	 1.4572633859799154e-05 	 0.00019396673216225702 	 13.310341426840075 	 25.885412839818535
A5 	 CH 	 40 	 25 	 6 	 1.5416885980662007e-05 	 0.0001299852277943494 	 8.431354292779675 	 21.319574106859697
A5 	 CH 	 40 	 25 	 7 	 1.442975959505468e-05 	 0.00015647204035428925 	 10.843703897043083 	 23.83584625568581
A5 	 CH 	 60 	 00 	 average 	 6.958258640224138e-06 	 5.629717925691032e-05 	 7.92080392182216 	 20.393685775944846
A5 	 CH 	 60 	 00 	 1 	 7.557200299018669e-06 	 9.510059561436216e-05 	 12.584104145911196 	 25.324344417795178
A5 	 CH 	 60 	 00 	 2 	 8.842796584674202e-06 	 6.777066122277446e-05 	 7.663939860409144 	 20.365261936139124
A5 	 CH 	 60 	 00 	 3 	 8.365052304540141e-06 	 6.980596787681137e-05 	 8.344952946549313 	 21.21656918577748
A5 	 CH 	 60 	 00 	 4 	 8.017710559455528e-06 	 4.641366782999856e-05 	 5.788892912236839 	 17.559410664349823
A5 	 CH 	 60 	 00 	 5 	 7.514612115061694e-06 	 7.066183741599861e-05 	 9.403258123512405 	 22.410562381052742
A5 	 CH 	 60 	 00 	 6 	 7.021766435314419e-06 	 4.488361353459077e-05 	 6.392068712063474 	 18.550579581032352
A5 	 CH 	 60 	 00 	 7 	 7.665028014345643e-06 	 5.1312208840622244e-05 	 6.6943276325393475 	 19.012605458010487
A5 	 CH 	 60 	 10 	 average 	 1.774189444428179e-05 	 6.404057927324508e-05 	 3.7615785253917062 	 12.685363671126472
A5 	 CH 	 60 	 10 	 1 	 1.972182260885539e-05 	 0.00010691950758397166 	 5.421380655556815 	 16.903505165100537
A5 	 CH 	 60 	 10 	 2 	 2.2587614357393052e-05 	 8.129608195913405e-05 	 3.599144233331812 	 12.806961042404739
A5 	 CH 	 60 	 10 	 3 	 2.1832839649133883e-05 	 4.958232713029435e-05 	 2.2709976314171896 	 8.202192201537844
A5 	 CH 	 60 	 10 	 4 	 1.99533864792136e-05 	 4.515640892241238e-05 	 2.263094987382417 	 8.167333398679128
A5 	 CH 	 60 	 10 	 5 	 1.9208134449300658e-05 	 0.00010285192693924107 	 5.354602614361947 	 16.779564928103664
A5 	 CH 	 60 	 10 	 6 	 1.8298102620084305e-05 	 4.857725242792329e-05 	 2.6547699199480976 	 9.763579917855218
A5 	 CH 	 60 	 10 	 7 	 1.8707991611762018e-05 	 7.017644772057951e-05 	 3.751148128399761 	 13.22061960695862
A5 	 CH 	 60 	 25 	 average 	 7.638522720664896e-06 	 5.663972343570176e-05 	 7.323373610045299 	 19.8278514639137
A5 	 CH 	 60 	 25 	 1 	 8.313320647515512e-06 	 4.9411642094238305e-05 	 5.943670909530631 	 17.82326940729762
A5 	 CH 	 60 	 25 	 2 	 9.031143240393832e-06 	 7.212284981478533e-05 	 7.986015490508395 	 20.77691948347187
A5 	 CH 	 60 	 25 	 3 	 8.852616166403122e-06 	 6.479287868459137e-05 	 7.319065626101482 	 19.904826731182382
A5 	 CH 	 60 	 25 	 4 	 9.162247810502837e-06 	 6.710119619342647e-05 	 7.323660916102624 	 19.91110328102951
A5 	 CH 	 60 	 25 	 5 	 8.767211443133375e-06 	 7.356434181685701e-05 	 8.390848366554888 	 21.271416317622965
A5 	 CH 	 60 	 25 	 6 	 7.895999104829327e-06 	 4.862039506963764e-05 	 6.157598857869751 	 18.17686905754933
A5 	 CH 	 60 	 25 	 7 	 8.360424764662511e-06 	 7.258444105505783e-05 	 8.681908287944252 	 21.612413533505475
A5 	 CH 	 80 	 00 	 average 	 1.2716777355188042e-05 	 2.396714571062904e-05 	 1.9523722173812363 	 6.339545433234742
A5 	 CH 	 80 	 00 	 1 	 1.3637645237664903e-05 	 3.402055745177942e-05 	 2.4946064264687213 	 9.141309718581303
A5 	 CH 	 80 	 00 	 2 	 1.6803874480544108e-05 	 3.3156069368607015e-05 	 1.973120509022835 	 6.79616304254211
A5 	 CH 	 80 	 00 	 3 	 1.5395248370515626e-05 	 2.513057643987918e-05 	 1.6323592731383452 	 4.900263751684109
A5 	 CH 	 80 	 00 	 4 	 1.3987172893428878e-05 	 1.555414258004481e-05 	 1.1120290496553518 	 1.0618631927795432
A5 	 CH 	 80 	 00 	 5 	 1.3614190221726395e-05 	 2.628406510530975e-05 	 1.9306374214871738 	 6.578502185902051
A5 	 CH 	 80 	 00 	 6 	 1.3456399937206624e-05 	 1.9967671020719357e-05 	 1.4838791291799542 	 3.9465969208835765
A5 	 CH 	 80 	 00 	 7 	 1.3638996202823218e-05 	 3.4683098388385804e-05 	 2.5429362889042038 	 9.333194326083259
A5 	 CH 	 80 	 10 	 average 	 7.746728893008755e-06 	 3.228880304143118e-05 	 4.056962989739503 	 13.8212971410338
A5 	 CH 	 80 	 10 	 1 	 8.210559013159367e-06 	 4.308657398309218e-05 	 5.247702856046188 	 16.577904296207635
A5 	 CH 	 80 	 10 	 2 	 9.392862747326914e-06 	 4.1768446187073146e-05 	 4.446828119463356 	 14.921910598851147
A5 	 CH 	 80 	 10 	 3 	 9.292265083603299e-06 	 3.76282008948248e-05 	 4.049411048466728 	 13.98571450412243
A5 	 CH 	 80 	 10 	 4 	 8.873751306077692e-06 	 3.818444366315465e-05 	 4.30307795948731 	 14.593305711655734
A5 	 CH 	 80 	 10 	 5 	 8.634404973763936e-06 	 3.523710361773172e-05 	 4.081011224838468 	 14.0634480693164
A5 	 CH 	 80 	 10 	 6 	 8.273708379544337e-06 	 2.2169872650342437e-05 	 2.6795569330379774 	 9.856514573620382
A5 	 CH 	 80 	 10 	 7 	 8.512245141786911e-06 	 3.771301686945784e-05 	 4.430442996093159 	 14.884995781755602
A5 	 CH 	 80 	 25 	 average 	 8.623708394334183e-06 	 4.0816798563546246e-05 	 4.602694852430027 	 14.849199159049956
A5 	 CH 	 80 	 25 	 1 	 9.866551798945702e-06 	 5.713168086966912e-05 	 5.790440473415845 	 17.562083635472906
A5 	 CH 	 80 	 25 	 2 	 1.0606961431448693e-05 	 3.746059489896715e-05 	 3.5316989828868266 	 12.617790534265671
A5 	 CH 	 80 	 25 	 3 	 1.0283839017243263e-05 	 3.381571739217115e-05 	 3.2882386952451497 	 11.90352070436459
A5 	 CH 	 80 	 25 	 4 	 9.422974530508068e-06 	 3.2074963273976316e-05 	 3.403910640969004 	 12.249249591823654
A5 	 CH 	 80 	 25 	 5 	 9.788567197147773e-06 	 5.255038190207405e-05 	 5.3685468816504995 	 16.805572725819662
A5 	 CH 	 80 	 25 	 6 	 9.12109618738448e-06 	 4.661025615627995e-05 	 5.110159480693479 	 16.312306132576623
A5 	 CH 	 80 	 25 	 7 	 9.049642571245103e-06 	 6.41354089327977e-05 	 7.087065420305717 	 19.58271350814964
A5 	 SX 	 10 	 00 	 average 	 6.670629734849738e-06 	 0.0022610744944100668 	 344.67262724933266 	 58.27759447393316
A5 	 SX 	 10 	 00 	 1 	 7.491049058135568e-06 	 0.003088376299799497 	 412.27554055935616 	 60.216919135760776
A5 	 SX 	 10 	 00 	 2 	 8.314267365506673e-06 	 0.003163960029348998 	 380.5458605379099 	 59.416066970768114
A5 	 SX 	 10 	 00 	 3 	 7.941635111088465e-06 	 0.0023092561000207577 	 290.7784187662401 	 56.725615295843745
A5 	 SX 	 10 	 00 	 4 	 7.345946950616401e-06 	 0.00285667136850259 	 388.8772118430403 	 59.6326364300115
A5 	 SX 	 10 	 00 	 5 	 7.1318904541224434e-06 	 0.0017494997873525296 	 245.30659838462142 	 55.02508850146944
A5 	 SX 	 10 	 00 	 6 	 7.290195535993251e-06 	 0.0021247308521519007 	 291.4504613301044 	 56.748700473693745
A5 	 SX 	 10 	 00 	 7 	 7.1789421982841516e-06 	 0.0025305785672753473 	 352.5002009182055 	 58.65051192232886
A5 	 SX 	 10 	 10 	 average 	 2.112076621758993e-06 	 0.0019423474949382294 	 909.7580623264041 	 68.04267582441068
A5 	 SX 	 10 	 10 	 1 	 2.2986527637973117e-06 	 0.0022530107894544616 	 980.1440325995777 	 68.87699532905671
A5 	 SX 	 10 	 10 	 2 	 2.655763334599432e-06 	 0.0025960548105128873 	 977.5173776561116 	 68.8501606935481
A5 	 SX 	 10 	 10 	 3 	 2.4730026572531228e-06 	 0.0026221742836082624 	 1060.32004289103 	 69.6632606879094
A5 	 SX 	 10 	 10 	 4 	 2.245561478702069e-06 	 0.0021004091697945934 	 935.3603496122611 	 68.40931855695756
A5 	 SX 	 10 	 10 	 5 	 2.2427268204584456e-06 	 0.0014820248071429757 	 660.8137886539514 	 64.93472088596133
A5 	 SX 	 10 	 10 	 6 	 2.1489094254087536e-06 	 0.001777150412791912 	 827.0010786768606 	 67.17805999347944
A5 	 SX 	 10 	 10 	 7 	 2.581912322132434e-06 	 0.002489729446629026 	 964.2966669653317 	 68.71398993081175
A5 	 SX 	 10 	 25 	 average 	 1.391848951377524e-06 	 0.0025242201685096153 	 1776.5122981938075 	 74.65821659684218
A5 	 SX 	 10 	 25 	 1 	 1.5090862109304649e-06 	 0.0029524948122161727 	 1956.4785569114292 	 75.78901481667805
A5 	 SX 	 10 	 25 	 2 	 1.6754813679609347e-06 	 0.004193954684766232 	 2503.1341827872943 	 78.2529889877925
A5 	 SX 	 10 	 25 	 3 	 1.6680556652104076e-06 	 0.002550626564194912 	 1529.1015865907432 	 73.32435643611332
A5 	 SX 	 10 	 25 	 4 	 1.5332894783562118e-06 	 0.0024865321986364845 	 1621.6978161894206 	 73.91228914106318
A5 	 SX 	 10 	 25 	 5 	 1.579476986896047e-06 	 0.00279643696574825 	 1770.4828806931498 	 74.79007602311847
A5 	 SX 	 10 	 25 	 6 	 1.5169259203065457e-06 	 0.0020720091984682385 	 1365.9264244423482 	 72.19588176632061
A5 	 SX 	 10 	 25 	 7 	 1.4919505345772991e-06 	 0.0028971598207558143 	 1941.8605065057607 	 75.71401816459728
A5 	 SX 	 20 	 00 	 average 	 4.312666667709278e-06 	 0.00017113582891815462 	 38.74928776611661 	 35.77554457690648
A5 	 SX 	 20 	 00 	 1 	 4.832747916634358e-06 	 0.00021058638394668694 	 43.57487449776696 	 37.74480711258895
A5 	 SX 	 20 	 00 	 2 	 5.677030566892871e-06 	 0.000213503792822831 	 37.608357099208824 	 36.272262889758565
A5 	 SX 	 20 	 00 	 3 	 5.077591185976298e-06 	 9.793387305368552e-05 	 19.287467121056775 	 29.594555130115733
A5 	 SX 	 20 	 00 	 4 	 4.708347236416511e-06 	 0.00019312597203594183 	 41.017784445084516 	 37.140057396079
A5 	 SX 	 20 	 00 	 5 	 4.510364738711473e-06 	 9.105339735293294e-05 	 20.187590722196273 	 30.0506809495154
A5 	 SX 	 20 	 00 	 6 	 4.604736725090551e-06 	 0.00024156991848332544 	 52.461179195554344 	 39.600734521798934
A5 	 SX 	 20 	 00 	 7 	 4.6475889026868564e-06 	 0.00030823082466270525 	 66.32058710797578 	 41.9450036344129
A5 	 SX 	 20 	 10 	 average 	 1.533345555236227e-05 	 0.00011920692021856018 	 8.062443555165473 	 20.56593891599493
A5 	 SX 	 20 	 10 	 1 	 1.6652243622647432e-05 	 0.000131464440387812 	 7.894698358185041 	 20.66191440288039
A5 	 SX 	 20 	 10 	 2 	 1.9186415856893428e-05 	 0.00013314932030592528 	 6.93977037186372 	 19.372686863435995
A5 	 SX 	 20 	 10 	 3 	 1.8573915443429157e-05 	 0.00015409147522199373 	 8.296122359946795 	 21.157882200888032
A5 	 SX 	 20 	 10 	 4 	 1.6744823721398343e-05 	 0.00010538912668703088 	 6.293833153486906 	 18.395702894708478
