arr ; signal ; angle ; dist ; pNoise ; pSigna ; snr_DB ; TDOA_real1 ; TDOA_real2 ; TDOA_CSOM1 ; TDOA_CSOM2 ; angleReal ; angleLIN ; angleNOL ; distanceReal ; distanceLIN ; distanceNOL
A4 ; SX ; 22,5 ; 40 ; [7.688682869939714e-06, 8.182227577783243e-06, 8.08408829393338e-06, 7.640191474462186e-06, 8.177425317180673e-06, 7.336274905713939e-06, 8.443409264204771e-06, 8.810355739758942e-06] ; [0.00020237674617664525, 0.00021847012886496564, 0.00016347314974425164, 0.00011684713770911511, 0.00011486285149135743, 0.00013828746163680323, 0.00016249308642799735, 0.00015555566175609947] ; [32.70381549824879, 32.846848616251336, 30.067510335619726, 27.274439002890354, 26.423614732592174, 29.365033661766358, 29.57249287504198, 28.710758027645245] ; -0.002405970621330099 ; -0.002415044618378477 ; -0.0014895833333333334 ; -0.0015208333333333332 ; 22.5 ; 54.64736447548871 ; 54.64629287783421 ; 40.0 ; 26.852220766546193 ; 26.851483407778428
A4 ; SX ; 45 ; 40 ; [7.803157385302337e-06, 8.90758377274248e-06, 8.199041176598929e-06, 8.16376473574955e-06, 8.23593549240775e-06, 7.917448250248476e-06, 8.452110787713638e-06, 8.165343858748547e-06] ; [0.0002387334817443513, 0.00017297588478437585, 0.00029040419511075684, 0.0002036338294265638, 0.00014755537140888326, 0.00011002699661448212, 0.00011345784028462825, 0.0002102154262666903] ; [34.20819345779809, 29.662491672755436, 35.672565110696375, 32.16617999937763, 28.856965479759708, 26.316567961623576, 25.970151091421258, 32.48234004985834] ; -0.0018226678996139628 ; -0.001852414237577387 ; -0.0017708333333333332 ; -0.0019375 ; 45.0 ; 41.866969571319714 ; 41.80950327244557 ; 40.0 ; 33.28858937695795 ; 33.28146174207464
A4 ; SX ; 67,5 ; 40 ; [1.082627830681002e-05, 1.2882495695291495e-05, 1.1870766773313285e-05, 1.2634360284814215e-05, 1.1885187946827352e-05, 1.2402249151024918e-05, 1.4155589630592159e-05, 1.2246739627564945e-05] ; [0.00012962100502088308, 0.00015001015097956222, 0.0001546708502008511, 7.94355092598277e-05, 0.00015697736445166577, 0.00013102365754096837, 0.00020821781864819924, 0.00022608663732949491] ; [24.82638491258148, 24.548334979350635, 25.672205077862333, 18.385253790252293, 25.80808705015429, 23.575000595019556, 26.884751638204058, 29.156585281135847] ; -0.0009668137057452428 ; -0.0010167862252711557 ; -0.0009375 ; -0.00109375 ; 67.5 ; 66.29646078723204 ; 66.28312227405942 ; 40.0 ; 27.623963211116937 ; 27.628424399731607
A4 ; SX ; 90 ; 40 ; [7.328651111456167e-06, 7.91201582673512e-06, 8.163471620443702e-06, 7.1117102234546555e-06, 7.242188150220407e-06, 7.324161067202537e-06, 7.873754604574877e-06, 7.7861799621519e-06] ; [0.00014533115933562524, 0.00014878969304649533, 0.00014199315201567444, 0.00017858694417323227, 0.00024837635473379184, 0.00010353847775707291, 0.00019156784779429927, 0.0003253564600923374] ; [29.87223519898666, 29.341512581751587, 28.561093090143178, 32.23332812188728, 35.35021763817244, 26.48764691117151, 31.917070156938877, 37.325710190900885] ; 2.9132637832451503e-05 ; -2.9132637832451503e-05 ; 2.0833333333333333e-05 ; 7.291666666666667e-05 ; 90.0 ; 88.96443038706987 ; 88.96371029378352 ; 40.0 ; 4.868555326855533 ; 2.4527543776997622
A4 ; SX ; 00 ; 60 ; [1.0611847108280885e-05, 1.1694870468754457e-05, 1.0177249010636618e-05, 1.116940936093547e-05, 1.0755641377801416e-05, 1.1501739148933499e-05, 1.2002413884724088e-05, 1.1447525685007108e-05] ; [0.0001719779610098313, 0.00016098515090965, 8.645312578054022e-05, 0.00013646851956623037, 0.00016990035951414364, 0.00010162735886691258, 0.00011336994487160281, 0.00014053152202306432] ; [27.85395306204937, 26.22161806161197, 21.3944762867605, 25.029152277215914, 27.597817484539355, 21.788145248040344, 22.455485331407054, 25.0765821037724] ; -0.002621524998555801 ; -0.0026215276215896103 ; -0.0018333333333333333 ; -0.0018229166666666667 ; 0.0 ; nan ; nan ; 60.0 ; nan ; nan
A4 ; SX ; 22,5 ; 60 ; [1.2916787516950829e-05, 1.2539483146112427e-05, 1.2681098847118114e-05, 1.0727919757454009e-05, 1.1212029406161788e-05, 1.1935285923508177e-05, 1.2269217707405166e-05, 1.2494341515123917e-05] ; [7.166728822780141e-05, 9.15370864323991e-05, 0.00011081818270919911, 4.1190177539336995e-05, 8.691668520847112e-05, 8.676680273878734e-05, 6.651975513820983e-05, 0.00010905493562624583] ; [17.135065891295, 19.878618884272477, 21.677782596015646, 13.453501524709207, 20.479627625020925, 19.837248753561457, 16.904054731302544, 21.665758888083985] ; -0.002411424109352463 ; -0.002417376024918126 ; -0.0016145833333333333 ; -0.00146875 ; 22.5 ; nan ; nan ; 60.00000000000001 ; nan ; nan
A4 ; SX ; 45 ; 60 ; [2.1435483987102027e-05, 2.41696367310977e-05, 2.3610914705845795e-05, 1.9151041997090284e-05, 2.1575541412927284e-05, 2.0060615744243836e-05, 1.7451514144655784e-05, 2.0985097559680813e-05] ; [0.00015458319854395593, 0.00013032057866075214, 0.0001234274440737131, 7.492988494000375e-05, 8.161008033270875e-05, 7.055208051708649e-05, 5.8209356244037604e-05, 0.0001259674100523818] ; [19.756847742143034, 16.849002397316358, 16.539443933919774, 13.641956822815128, 13.303924567170636, 12.575926906402778, 12.046196866722095, 17.922106773232148] ; -0.0018330958671422869 ; -0.0018528708491072428 ; -0.00175 ; -0.0018958333333333334 ; 45.0 ; 43.39156744142596 ; 43.35002139053173 ; 60.00000000000001 ; 52.00233751474004 ; 51.99689763915951
A4 ; SX ; 67,5 ; 60 ; [1.2337704115433089e-05, 1.3071437697709722e-05, 1.3244398318388303e-05, 1.2053251008699634e-05, 1.240856737284913e-05, 1.2609594633746999e-05, 1.4264102826820268e-05, 1.3485892240298082e-05] ; [6.973373892353022e-05, 0.00010922261931674084, 8.974423505201149e-05, 3.0312188841954197e-05, 5.618781299947811e-05, 3.877259216288975e-05, 9.816751690809732e-05, 0.0001064515204848559] ; [17.320243108753278, 21.229586570498103, 19.13389097284622, 9.222154868352293, 15.103127316382105, 11.232556064172922, 19.28929286219349, 20.66045555002589] ; -0.0009789367917145153 ; -0.0010123354092998172 ; 0.00178125 ; 0.00146875 ; 67.5 ; nan ; nan ; 60.00000000000001 ; nan ; nan
A4 ; SX ; 90 ; 60 ; [7.442261783920878e-06, 8.065414604236676e-06, 7.970107314649339e-06, 7.5516387619229755e-06, 7.272838334966934e-06, 8.102681873376181e-06, 8.654249403310545e-06, 8.160773435488055e-06] ; [5.5479464847498955e-05, 9.895188050740896e-05, 9.184387159265749e-05, 7.163840469306134e-05, 6.217072694675999e-05, 0.00011596091860075782, 0.0001530651018778335, 0.00013102478032001323] ; [20.088381436761583, 25.070485583939046, 24.443921299903874, 22.498667142945035, 21.457376282826228, 26.610581233688286, 28.728128725482478, 27.76047519815218] ; 1.9501750791447813e-05 ; -1.9501750791447813e-05 ; 0.00010416666666666667 ; 0.0008958333333333333 ; 90.0 ; 76.24704247712037 ; nan ; 60.0 ; 57.71257432694724 ; nan
A4 ; SX ; 00 ; 80 ; [4.116245259398788e-06, 4.578334191200568e-06, 3.822527130452619e-06, 3.980082014754143e-06, 3.840448963485737e-06, 3.8120508201941046e-06, 4.457208978145955e-06, 4.2406366529707456e-06] ; [6.426922905397559e-05, 6.201689924475088e-05, 3.6700815420248194e-05, 5.286752401199789e-05, 8.908285275469478e-05, 2.4765968905436996e-05, 3.6828321578650705e-05, 3.113260345458692e-05] ; [27.481395608571614, 26.060716981142278, 22.618872169854548, 25.864868117197673, 31.439775891740155, 18.713031719193175, 21.117443768033986, 19.935422006746457] ; -0.002621564015062159 ; -0.002621565121594066 ; 0.0018020833333333333 ; -0.0018125 ; 0.0 ; 46.2709664447289 ; -93.55993569667555 ; 80.0 ; 85.72681236920751 ; 80.01312936932392
A4 ; SX ; 22,5 ; 80 ; [9.91509600567823e-06, 1.1756523390008216e-05, 1.08911832290738e-05, 1.0551886838482697e-05, 1.1019755427630268e-05, 1.2242000693033617e-05, 1.1522871046204965e-05, 1.22400129584356e-05] ; [4.158035698094965e-05, 2.4657251700777054e-05, 3.5397664762786654e-05, 1.736302511436128e-05, 5.848212012105258e-05, 3.2071984980056677e-05, 4.575452525766066e-05, 3.28636695070095e-05] ; [14.335694229963194, 7.406627752064471, 11.786922669607893, 4.980382606104354, 16.69031458585826, 9.631101879805664, 13.78956852587981, 9.876574415326472] ; -0.0024141162227559443 ; -0.002418543797828672 ; 0.0020520833333333333 ; -0.0016145833333333333 ; 22.5 ; nan ; nan ; 80.0 ; nan ; nan
A4 ; SX ; 45 ; 80 ; [5.790732841390193e-06, 6.73147441772012e-06, 6.902919167642481e-06, 6.734646122200237e-06, 6.273311333077064e-06, 5.94063350156427e-06, 7.149386545568216e-06, 6.375093756359007e-06] ; [4.1116968368543383e-05, 6.029196919320672e-05, 6.76189141025129e-05, 4.664855252933825e-05, 2.4660790423931373e-05, 4.0803220138829605e-05, 3.6075610788056426e-05, 7.256749561337454e-05] ; [19.6016203821919, 21.924047129415925, 22.81943348420083, 19.353766331232265, 13.689102115643106, 19.269452254841866, 16.185904803760153, 24.321183049345212] ; -0.0018382861466954873 ; -0.0018530963147164537 ; -0.0017708333333333332 ; -0.00190625 ; 45.0 ; 43.05367715137098 ; 43.01677693411932 ; 80.0 ; 71.50246225007389 ; 71.49701618815602
A4 ; SX ; 67,5 ; 80 ; [1.0454895456614845e-05, 1.0137989998890219e-05, 1.0562231897735279e-05, 9.720081819620007e-06, 1.0581921470674818e-05, 1.093610753253805e-05, 1.2143641745433052e-05, 1.1388744741983517e-05] ; [7.055605292033505e-05, 6.225330740739318e-05, 6.621960029930729e-05, 5.0111926460519475e-05, 6.704551409074547e-05, 7.638521713946015e-05, 5.448630455109206e-05, 6.079936868689633e-05] ; [19.093371373329177, 18.14921911423518, 18.356918862513997, 16.40064996771557, 18.462246801226094, 19.437192522431445, 15.011436577720316, 16.7495384111831] ; -0.000985006728504485 ; -0.0010100869948253446 ; -8.333333333333333e-05 ; 0.00059375 ; 67.5 ; 81.5629398454502 ; nan ; 80.0 ; 76.08845815212055 ; nan
A4 ; SX ; 90 ; 80 ; [1.2345610783454124e-05, 1.2759791722639545e-05, 1.1876151605640344e-05, 1.0681091118177853e-05, 1.1602775282880187e-05, 1.1282213858940308e-05, 1.243510673719771e-05, 1.1552823069318573e-05] ; [1.4951414687368576e-05, 4.904761650777844e-05, 3.015072057777878e-05, 3.779080217027515e-05, 2.4705741243168768e-05, 3.622459763211287e-05, 5.279352518642848e-05, 3.644333744802039e-05] ; [1.9150532552317592, 13.464926366108232, 9.316765001122993, 12.63590751250586, 7.5579133759775186, 11.66510889777866, 14.458648933186238, 11.488288269969818] ; 1.465634631797179e-05 ; -1.465634631797179e-05 ; 8.333333333333333e-05 ; 0.00010416666666666667 ; 90.0 ; 87.94228092875031 ; nan ; 80.0 ; 32.82884365771273 ; nan
